               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.033386,            0.021972,           0.0010353,             0.90608,             0.91443,             0.95871,             0.61381,            0.027207,           0.0083036,          0.00021611,           0.0060895,           0.0060895,           0.0060895
                 160,             0.03345,            0.022084,           0.0011476,              0.8597,             0.92228,             0.94797,             0.61165,             0.02744,           0.0084269,          0.00024952,           0.0060647,           0.0060647,           0.0060647
                 161,            0.033096,            0.022211,            0.001172,             0.92919,             0.90868,             0.96608,             0.64256,            0.025939,           0.0078366,          0.00025321,             0.00604,             0.00604,             0.00604
                 162,            0.033619,            0.021984,           0.0010156,             0.90405,             0.90694,             0.95102,             0.62227,            0.026948,           0.0083144,          0.00023224,           0.0060152,           0.0060152,           0.0060152
                 163,            0.033359,            0.021735,           0.0010622,             0.92396,             0.89962,             0.96138,             0.64163,            0.026279,           0.0078638,          0.00025603,           0.0059905,           0.0059905,           0.0059905
                 164,             0.03328,            0.021576,           0.0010807,             0.90629,              0.9001,             0.95284,             0.64506,            0.026029,            0.007881,          0.00020874,           0.0059658,           0.0059658,           0.0059658
                 165,            0.033481,            0.022104,           0.0011446,              0.9098,              0.9143,             0.95401,             0.64265,            0.025775,           0.0079072,          0.00021987,            0.005941,            0.005941,            0.005941
                 166,            0.033357,            0.022153,           0.0011273,             0.91812,             0.89319,              0.9476,             0.62685,            0.026668,           0.0081157,          0.00021735,           0.0059163,           0.0059163,           0.0059163
                 167,            0.033288,            0.021922,           0.0011262,             0.91146,             0.91557,             0.95924,             0.63713,            0.026287,           0.0080497,          0.00021742,           0.0058915,           0.0058915,           0.0058915
                 168,            0.033027,            0.021581,           0.0010955,             0.88517,             0.92189,             0.94855,             0.61986,            0.026716,           0.0079965,          0.00022657,           0.0058668,           0.0058668,           0.0058668
                 169,            0.033041,            0.021575,           0.0010555,             0.90745,             0.93024,              0.9611,             0.64434,            0.025891,           0.0076746,          0.00023238,            0.005842,            0.005842,            0.005842
                 170,            0.033205,            0.021971,           0.0010306,             0.91422,             0.93567,             0.96487,             0.64861,            0.026115,           0.0077854,           0.0002245,           0.0058173,           0.0058173,           0.0058173
                 171,            0.032751,            0.021906,           0.0011523,             0.90203,             0.92111,             0.95863,             0.62668,            0.026903,           0.0078475,          0.00021369,           0.0057925,           0.0057925,           0.0057925
                 172,            0.032916,            0.021924,           0.0011755,             0.91804,             0.91829,              0.9647,             0.62927,            0.026336,           0.0078894,          0.00020953,           0.0057678,           0.0057678,           0.0057678
                 173,            0.032934,            0.021822,          0.00091594,             0.92356,             0.92172,             0.97034,             0.65429,            0.025224,           0.0077082,          0.00019139,            0.005743,            0.005743,            0.005743
                 174,            0.032716,            0.021857,           0.0012125,             0.92479,             0.91122,              0.9652,             0.65448,            0.025403,           0.0077773,          0.00021473,           0.0057183,           0.0057183,           0.0057183
                 175,            0.032633,            0.021462,           0.0010798,             0.92331,             0.91528,             0.95813,             0.63311,            0.025779,           0.0078478,          0.00021759,           0.0056935,           0.0056935,           0.0056935
                 176,            0.032359,            0.021749,           0.0011581,               0.926,             0.92416,             0.97053,             0.65234,            0.025247,           0.0076339,          0.00019915,           0.0056688,           0.0056688,           0.0056688
                 177,            0.032627,            0.021783,          0.00097325,             0.92986,             0.92173,             0.97093,             0.64103,            0.026096,           0.0076682,          0.00019697,            0.005644,            0.005644,            0.005644
                 178,            0.032895,            0.021419,              0.0013,             0.90598,             0.92689,             0.96038,             0.65457,             0.02567,           0.0076599,          0.00022142,           0.0056193,           0.0056193,           0.0056193
                 179,            0.032396,            0.021075,          0.00092167,              0.9465,             0.91293,             0.97037,             0.65528,             0.02561,           0.0076132,          0.00021501,           0.0055945,           0.0055945,           0.0055945
                 180,            0.032679,             0.02161,           0.0011497,             0.90858,               0.928,             0.96569,             0.64429,             0.02587,           0.0076253,          0.00018906,           0.0055698,           0.0055698,           0.0055698
                 181,            0.032596,            0.021601,          0.00097171,             0.90696,             0.92624,             0.96574,             0.64273,            0.025983,           0.0078023,          0.00018404,            0.005545,            0.005545,            0.005545
                 182,            0.032673,            0.021759,          0.00098346,              0.9354,             0.92643,             0.97202,             0.66089,            0.025071,           0.0075389,          0.00018043,           0.0055202,           0.0055202,           0.0055202
                 183,            0.032367,            0.021392,            0.001006,             0.92204,             0.92576,             0.96792,               0.652,            0.025318,           0.0076233,          0.00019955,           0.0054955,           0.0054955,           0.0054955
                 184,            0.032369,            0.021818,           0.0010103,             0.92481,             0.93532,             0.96476,              0.6517,            0.025717,           0.0075659,          0.00019475,           0.0054707,           0.0054707,           0.0054707
                 185,             0.03233,             0.02156,           0.0010692,             0.93364,             0.93563,             0.97166,             0.66151,            0.024867,           0.0074936,          0.00019544,            0.005446,            0.005446,            0.005446
                 186,            0.032584,            0.021707,           0.0011044,              0.9368,             0.92335,             0.97074,             0.66128,            0.025138,           0.0073993,          0.00019689,           0.0054212,           0.0054212,           0.0054212
                 187,             0.03219,            0.021567,          0.00091019,             0.92125,             0.92996,             0.97157,             0.66755,            0.024986,           0.0074484,          0.00018246,           0.0053965,           0.0053965,           0.0053965
                 188,            0.032155,            0.021283,           0.0010888,             0.94078,             0.92952,             0.97109,             0.67099,            0.024501,           0.0074559,          0.00017107,           0.0053717,           0.0053717,           0.0053717
                 189,            0.032245,            0.021453,           0.0011732,             0.92122,             0.93739,             0.97237,             0.67197,            0.024733,            0.007432,          0.00018798,            0.005347,            0.005347,            0.005347
                 190,            0.031909,            0.021104,           0.0011605,             0.92215,              0.9516,             0.97728,             0.66688,            0.024934,           0.0075121,          0.00019561,           0.0053223,           0.0053223,           0.0053223
                 191,            0.032194,             0.02143,           0.0011167,             0.92527,             0.92969,             0.97396,             0.66346,            0.025071,           0.0075074,          0.00019553,           0.0052975,           0.0052975,           0.0052975
                 192,            0.032067,             0.02147,          0.00093834,             0.92374,             0.92983,             0.96944,             0.66083,            0.025047,           0.0074653,          0.00018452,           0.0052727,           0.0052727,           0.0052727
                 193,            0.032241,            0.021337,           0.0010315,             0.91853,             0.91972,             0.96637,             0.65753,             0.02528,           0.0076378,          0.00019914,            0.005248,            0.005248,            0.005248
                 194,            0.031914,            0.021171,           0.0011034,             0.93863,             0.93399,             0.97142,             0.67955,            0.024369,           0.0073496,          0.00020719,           0.0052233,           0.0052233,           0.0052233
                 195,            0.031804,            0.021342,          0.00080602,             0.94562,             0.92711,             0.97093,             0.67118,            0.024609,           0.0073282,          0.00018104,           0.0051985,           0.0051985,           0.0051985
                 196,            0.032351,            0.021852,          0.00088067,             0.92716,             0.93922,             0.97182,             0.66834,            0.024968,           0.0075041,          0.00017372,           0.0051737,           0.0051737,           0.0051737
                 197,            0.031551,            0.021194,          0.00085528,             0.93257,             0.94321,             0.96888,             0.65852,            0.025508,           0.0075674,          0.00017452,            0.005149,            0.005149,            0.005149
                 198,            0.031852,            0.021273,          0.00087426,             0.93039,             0.93689,             0.96946,              0.6555,            0.025673,           0.0075368,           0.0001726,           0.0051243,           0.0051243,           0.0051243
                 199,             0.03171,            0.021115,          0.00098415,             0.94535,             0.93828,             0.97429,             0.68456,            0.024213,           0.0072724,          0.00018618,           0.0050995,           0.0050995,           0.0050995
                 200,            0.031508,            0.020983,          0.00095429,             0.94079,             0.94115,             0.97532,             0.68273,            0.023904,           0.0072589,          0.00017465,           0.0050747,           0.0050747,           0.0050747
                 201,            0.031647,            0.020861,           0.0010988,             0.93271,             0.95573,             0.98047,              0.6889,            0.023873,            0.007141,          0.00017928,             0.00505,             0.00505,             0.00505
                 202,             0.03188,             0.02098,          0.00093863,              0.9589,             0.93223,             0.97965,             0.68866,            0.023684,           0.0071303,          0.00017857,           0.0050253,           0.0050253,           0.0050253
                 203,            0.031429,            0.021113,          0.00087219,             0.92097,             0.96434,             0.97754,             0.69263,            0.023647,           0.0071009,          0.00015858,           0.0050005,           0.0050005,           0.0050005
                 204,            0.031152,            0.021232,          0.00083729,             0.91677,             0.95647,               0.975,             0.66885,             0.02487,           0.0073081,          0.00015329,           0.0049758,           0.0049758,           0.0049758
                 205,            0.031727,            0.021077,          0.00095198,             0.94543,             0.94786,             0.97693,             0.67564,            0.024503,           0.0072631,          0.00016347,            0.004951,            0.004951,            0.004951
                 206,            0.031604,            0.020849,          0.00090411,             0.93834,             0.93857,              0.9716,             0.67727,            0.024203,           0.0072614,          0.00019554,           0.0049263,           0.0049263,           0.0049263
                 207,            0.031033,             0.02112,           0.0009865,             0.93625,             0.95926,             0.97527,             0.68398,            0.023817,           0.0071201,          0.00017249,           0.0049015,           0.0049015,           0.0049015
                 208,            0.031529,            0.021355,           0.0008807,             0.92409,              0.9614,             0.97804,             0.68041,            0.024116,           0.0071631,            0.000173,           0.0048768,           0.0048768,           0.0048768
                 209,            0.031646,            0.021267,          0.00092088,             0.94926,              0.9367,             0.97707,              0.6687,            0.024535,           0.0072449,          0.00017928,            0.004852,            0.004852,            0.004852
                 210,            0.031339,            0.020699,          0.00096352,             0.93747,             0.95475,             0.98086,             0.67612,            0.024148,           0.0072006,           0.0001749,           0.0048272,           0.0048272,           0.0048272
                 211,            0.031449,            0.021256,          0.00093065,             0.93857,             0.94481,             0.97951,             0.67316,            0.024258,           0.0072169,          0.00018444,           0.0048025,           0.0048025,           0.0048025
                 212,            0.031416,            0.020761,          0.00099843,             0.95573,             0.92809,               0.981,             0.68402,            0.023826,           0.0071629,          0.00017844,           0.0047778,           0.0047778,           0.0047778
                 213,            0.031121,            0.020832,           0.0010131,             0.96051,             0.93678,             0.97847,             0.68034,            0.023892,           0.0070378,          0.00016584,            0.004753,            0.004753,            0.004753
                 214,             0.03089,            0.020987,           0.0010558,             0.94928,             0.94419,             0.97792,             0.68209,            0.024132,           0.0070501,           0.0001666,           0.0047283,           0.0047283,           0.0047283
                 215,            0.030934,            0.020609,          0.00079415,             0.95244,             0.95622,             0.98375,             0.68571,            0.023577,           0.0069468,          0.00016793,           0.0047035,           0.0047035,           0.0047035
                 216,             0.03069,            0.020717,          0.00087305,             0.94743,             0.94719,             0.97974,             0.68468,            0.023662,           0.0069461,          0.00015946,           0.0046788,           0.0046788,           0.0046788
                 217,            0.031189,             0.02105,          0.00085227,              0.9485,             0.95367,             0.98158,             0.69162,            0.023632,           0.0069747,           0.0001568,            0.004654,            0.004654,            0.004654
                 218,            0.031075,            0.020734,          0.00087589,             0.94791,             0.95647,             0.98087,             0.68992,            0.023319,           0.0069914,          0.00016172,           0.0046293,           0.0046293,           0.0046293
                 219,            0.030745,            0.020781,          0.00083835,             0.94704,              0.9548,             0.98022,             0.68563,            0.023573,            0.007084,          0.00016083,           0.0046045,           0.0046045,           0.0046045
                 220,            0.031085,            0.021488,          0.00080962,             0.95612,             0.94883,             0.98214,             0.69448,            0.023202,           0.0069426,          0.00015457,           0.0045798,           0.0045798,           0.0045798
                 221,            0.030872,            0.020669,          0.00092715,             0.95605,              0.9534,             0.98004,             0.68232,            0.023993,           0.0071329,          0.00015386,            0.004555,            0.004555,            0.004555
                 222,            0.030917,            0.021298,           0.0008612,             0.94717,             0.95834,             0.98149,             0.69646,             0.02346,           0.0069393,          0.00016073,           0.0045303,           0.0045303,           0.0045303
                 223,            0.031031,            0.020989,          0.00092986,             0.95308,             0.95137,             0.97923,              0.6961,            0.023286,           0.0069038,          0.00016184,           0.0045055,           0.0045055,           0.0045055
                 224,            0.030456,            0.020419,          0.00085156,             0.94699,             0.95659,             0.98176,             0.69946,            0.022937,           0.0069231,          0.00017391,           0.0044808,           0.0044808,           0.0044808
                 225,            0.030698,            0.020888,          0.00087505,             0.95268,             0.95013,             0.97905,             0.69978,            0.022819,            0.006971,          0.00017258,            0.004456,            0.004456,            0.004456
                 226,            0.030593,            0.020357,          0.00077501,              0.9632,             0.95081,             0.98109,             0.69279,            0.023061,           0.0070012,          0.00015661,           0.0044313,           0.0044313,           0.0044313
                 227,            0.030309,            0.020457,          0.00074781,             0.96154,             0.95084,             0.98124,             0.69457,            0.022962,           0.0069567,          0.00015325,           0.0044065,           0.0044065,           0.0044065
                 228,            0.030534,            0.020431,          0.00078401,             0.95392,             0.96156,             0.98429,             0.70573,            0.022561,           0.0068519,          0.00014998,           0.0043818,           0.0043818,           0.0043818
                 229,            0.030557,            0.020397,          0.00074582,              0.9461,             0.97136,             0.98524,              0.7017,            0.022862,           0.0068474,          0.00014523,            0.004357,            0.004357,            0.004357
                 230,            0.030356,            0.020567,          0.00084489,              0.9587,             0.95797,              0.9852,             0.70228,            0.022552,           0.0068363,          0.00013627,           0.0043323,           0.0043323,           0.0043323
                 231,             0.03051,             0.02029,          0.00089858,             0.96253,             0.96677,             0.98473,             0.70507,             0.02266,            0.006837,          0.00013594,           0.0043075,           0.0043075,           0.0043075
                 232,             0.03017,            0.020893,           0.0009676,             0.96566,             0.96664,             0.98685,             0.69886,             0.02308,           0.0068974,           0.0001364,           0.0042828,           0.0042828,           0.0042828
                 233,            0.030439,            0.020643,          0.00084906,             0.95482,             0.96694,             0.98664,             0.70473,            0.022599,            0.006776,           0.0001489,            0.004258,            0.004258,            0.004258
                 234,            0.030252,            0.020417,          0.00076525,             0.95113,             0.97114,             0.98625,             0.69391,            0.022873,           0.0067674,          0.00014786,           0.0042333,           0.0042333,           0.0042333
                 235,            0.030027,            0.020205,          0.00085314,             0.96468,             0.96227,             0.98575,             0.70183,            0.022843,           0.0067968,           0.0001543,           0.0042085,           0.0042085,           0.0042085
                 236,            0.030071,            0.020067,          0.00087307,             0.96175,             0.97566,             0.98626,             0.70367,            0.022551,           0.0067791,          0.00014416,           0.0041837,           0.0041837,           0.0041837
                 237,            0.030188,            0.020461,          0.00081439,             0.96591,             0.96635,             0.98614,             0.70465,            0.022544,           0.0067734,           0.0001463,            0.004159,            0.004159,            0.004159
                 238,            0.030414,            0.020406,          0.00087571,             0.96166,             0.96708,             0.98672,             0.70718,            0.022548,           0.0067338,          0.00013694,           0.0041342,           0.0041342,           0.0041342
                 239,            0.030086,            0.020579,          0.00090195,             0.96205,             0.97313,             0.98938,             0.70961,            0.022255,           0.0066368,          0.00013392,           0.0041095,           0.0041095,           0.0041095
                 240,            0.029447,            0.019987,          0.00086079,             0.96946,             0.95624,             0.98878,              0.7083,            0.022194,           0.0066322,          0.00013481,           0.0040847,           0.0040847,           0.0040847
                 241,            0.030129,            0.020623,          0.00088875,             0.96394,              0.9607,             0.98919,             0.70877,            0.022235,           0.0067261,          0.00014858,             0.00406,             0.00406,             0.00406
                 242,            0.029744,            0.020078,          0.00084724,             0.95673,             0.96588,             0.98911,             0.70628,            0.022608,           0.0067433,          0.00014907,           0.0040352,           0.0040352,           0.0040352
                 243,            0.030121,             0.02058,           0.0008208,             0.96265,             0.96483,             0.98908,             0.71009,            0.022459,           0.0066438,          0.00014575,           0.0040105,           0.0040105,           0.0040105
                 244,            0.029942,            0.020176,           0.0007778,             0.96369,             0.97218,             0.98877,             0.70921,            0.022406,             0.00661,          0.00015899,           0.0039857,           0.0039857,           0.0039857
                 245,            0.030328,            0.020363,           0.0008886,             0.96819,             0.96997,             0.98864,             0.71159,            0.022106,           0.0065718,          0.00017511,            0.003961,            0.003961,            0.003961
                 246,            0.029562,            0.020171,          0.00073574,             0.97765,             0.96658,             0.98821,             0.71823,            0.021925,           0.0065272,           0.0001877,           0.0039362,           0.0039362,           0.0039362
                 247,            0.029776,            0.020112,          0.00096086,             0.97478,             0.96566,             0.98814,             0.71297,            0.022061,           0.0065398,          0.00019768,           0.0039115,           0.0039115,           0.0039115
                 248,            0.029682,            0.019832,          0.00090137,             0.97314,             0.97136,             0.98828,             0.71819,            0.022072,           0.0065492,          0.00020486,           0.0038867,           0.0038867,           0.0038867
                 249,            0.029753,            0.020194,          0.00072122,             0.96873,             0.97256,             0.98931,             0.71653,            0.022028,           0.0065335,          0.00018128,            0.003862,            0.003862,            0.003862
                 250,            0.029602,            0.020278,          0.00086255,             0.96346,             0.97609,             0.98909,             0.71723,            0.021867,           0.0065485,          0.00015871,           0.0038372,           0.0038372,           0.0038372
                 251,            0.029251,            0.019831,          0.00079277,             0.96803,             0.97033,             0.98765,             0.71844,            0.021952,           0.0065206,          0.00016472,           0.0038125,           0.0038125,           0.0038125
                 252,            0.029667,             0.02035,          0.00081161,             0.96407,              0.9722,             0.98819,             0.71494,            0.021915,           0.0065634,          0.00016404,           0.0037878,           0.0037878,           0.0037878
                 253,            0.029585,            0.020246,          0.00088562,             0.96321,             0.97186,             0.98806,             0.71513,             0.02179,           0.0065295,          0.00017303,            0.003763,            0.003763,            0.003763
                 254,            0.029745,            0.020286,           0.0007591,             0.97167,             0.97302,             0.98921,             0.71512,            0.021937,           0.0064498,          0.00016109,           0.0037383,           0.0037383,           0.0037383
                 255,            0.029375,            0.019799,          0.00073598,             0.97323,             0.96717,             0.98894,             0.71558,            0.021848,           0.0064542,          0.00015548,           0.0037135,           0.0037135,           0.0037135
                 256,            0.029488,            0.020161,          0.00087477,             0.96924,             0.97174,             0.98924,             0.72553,            0.021743,           0.0063776,           0.0001544,           0.0036888,           0.0036888,           0.0036888
                 257,            0.029499,            0.019982,          0.00084807,             0.97247,             0.97629,             0.99056,             0.72287,            0.021684,           0.0063128,          0.00014578,            0.003664,            0.003664,            0.003664
                 258,            0.029336,            0.019529,          0.00082943,             0.97942,             0.97346,             0.98986,             0.72176,            0.021822,           0.0063713,          0.00013979,           0.0036393,           0.0036393,           0.0036393
                 259,            0.029236,            0.019754,          0.00080889,             0.97332,             0.97498,             0.99076,             0.72776,            0.021573,           0.0063843,          0.00013281,           0.0036145,           0.0036145,           0.0036145
                 260,            0.029404,            0.019845,          0.00071207,             0.97267,             0.98074,             0.99028,             0.72838,            0.021549,           0.0063621,          0.00012624,           0.0035898,           0.0035898,           0.0035898
                 261,            0.029435,            0.020168,          0.00087679,             0.97185,              0.9789,             0.99123,              0.7267,             0.02152,           0.0063781,          0.00012413,            0.003565,            0.003565,            0.003565
                 262,            0.029421,            0.020066,          0.00078273,             0.96681,             0.97753,             0.99072,             0.72294,            0.021654,           0.0064172,          0.00012985,           0.0035403,           0.0035403,           0.0035403
                 263,            0.029021,            0.019893,          0.00080589,             0.97203,             0.97323,             0.99061,              0.7212,            0.021835,           0.0064693,           0.0001253,           0.0035155,           0.0035155,           0.0035155
                 264,            0.029007,            0.019313,          0.00083199,             0.97416,             0.96638,             0.98916,             0.71861,             0.02196,           0.0064878,          0.00012577,           0.0034908,           0.0034908,           0.0034908
                 265,            0.029263,            0.019926,          0.00086791,               0.961,             0.97134,             0.99001,             0.71764,            0.021943,           0.0065105,          0.00012913,            0.003466,            0.003466,            0.003466
                 266,            0.028995,            0.019799,          0.00082093,             0.96541,             0.97942,              0.9902,             0.72105,            0.021618,            0.006462,          0.00013481,           0.0034413,           0.0034413,           0.0034413
                 267,            0.028778,            0.019672,          0.00076467,             0.96746,             0.97862,             0.99013,             0.71885,             0.02165,           0.0064371,          0.00013882,           0.0034165,           0.0034165,           0.0034165
                 268,               0.029,            0.019795,           0.0007898,             0.96983,              0.9738,             0.98972,             0.72535,            0.021445,           0.0064038,          0.00013899,           0.0033918,           0.0033918,           0.0033918
                 269,            0.028842,            0.019699,          0.00078172,              0.9821,             0.96363,             0.99029,             0.72965,            0.021365,            0.006353,           0.0001359,            0.003367,            0.003367,            0.003367
                 270,            0.028953,            0.020087,          0.00072541,             0.97528,             0.97069,             0.99077,               0.729,             0.02144,           0.0063223,          0.00014206,           0.0033423,           0.0033423,           0.0033423
                 271,            0.029335,            0.019759,          0.00081206,             0.97231,             0.97116,             0.99076,             0.72063,            0.021752,           0.0063689,          0.00013722,           0.0033175,           0.0033175,           0.0033175
                 272,            0.028608,            0.019268,          0.00075954,             0.97017,             0.97064,             0.99052,             0.72138,            0.021698,           0.0063645,            0.000148,           0.0032928,           0.0032928,           0.0032928
                 273,            0.029069,             0.01994,          0.00068548,             0.96819,              0.9754,             0.99025,             0.72002,             0.02183,           0.0063519,          0.00016321,            0.003268,            0.003268,            0.003268
                 274,            0.028827,            0.019369,          0.00076697,             0.96629,             0.98215,              0.9902,              0.7204,            0.021812,           0.0063394,          0.00016774,           0.0032433,           0.0032433,           0.0032433
                 275,            0.028727,            0.019814,          0.00072437,             0.97238,             0.98059,             0.99063,             0.72284,            0.021369,           0.0062834,          0.00016556,           0.0032185,           0.0032185,           0.0032185
                 276,            0.028562,            0.019408,          0.00067741,              0.9673,             0.98301,             0.99021,             0.72266,            0.021582,           0.0063539,          0.00016285,           0.0031938,           0.0031938,           0.0031938
                 277,            0.028888,            0.019441,           0.0006985,             0.97203,             0.98234,             0.98954,             0.72201,            0.021569,           0.0063659,          0.00014758,            0.003169,            0.003169,            0.003169
                 278,            0.028102,             0.01907,            0.000702,             0.96415,             0.98084,             0.98905,             0.72127,            0.021777,           0.0064125,          0.00014514,           0.0031443,           0.0031443,           0.0031443
                 279,            0.028626,            0.019603,          0.00074324,             0.96166,             0.98063,             0.98992,              0.7244,            0.021705,           0.0063751,          0.00014501,           0.0031195,           0.0031195,           0.0031195
                 280,             0.02879,            0.019578,          0.00077858,              0.9663,             0.98648,             0.99176,             0.72542,             0.02158,           0.0063355,          0.00014402,           0.0030948,           0.0030948,           0.0030948
                 281,            0.028888,            0.019435,          0.00083006,             0.97339,             0.97979,             0.99097,             0.72514,            0.021543,           0.0063095,          0.00014391,             0.00307,             0.00307,             0.00307
                 282,            0.028568,            0.019194,           0.0007895,             0.97713,             0.98269,             0.99175,             0.73043,            0.021351,           0.0062645,          0.00014344,           0.0030452,           0.0030452,           0.0030452
                 283,            0.028371,             0.01899,          0.00061285,             0.97604,             0.98544,             0.99084,             0.73377,            0.021282,            0.006194,          0.00013922,           0.0030205,           0.0030205,           0.0030205
                 284,            0.028728,            0.019613,          0.00069235,             0.97665,             0.98473,             0.99149,             0.73484,            0.021212,           0.0061802,          0.00013857,           0.0029957,           0.0029957,           0.0029957
                 285,            0.028769,            0.019477,          0.00074764,             0.97827,             0.98361,             0.99189,             0.73496,            0.021117,           0.0061664,          0.00013422,            0.002971,            0.002971,            0.002971
                 286,            0.028292,            0.019019,          0.00069551,             0.97269,             0.98457,              0.9927,             0.73442,            0.021039,           0.0061589,          0.00013253,           0.0029462,           0.0029462,           0.0029462
                 287,            0.028174,            0.019207,          0.00070836,             0.97345,             0.97871,             0.99216,              0.7425,            0.020779,           0.0061175,          0.00014132,           0.0029215,           0.0029215,           0.0029215
                 288,            0.028253,            0.019675,          0.00068282,             0.96752,             0.98277,             0.99268,             0.73906,            0.020875,           0.0061514,          0.00014585,           0.0028967,           0.0028967,           0.0028967
                 289,            0.027738,            0.019245,          0.00073412,             0.97106,             0.97695,             0.99139,                0.74,            0.020888,            0.006164,          0.00013953,            0.002872,            0.002872,            0.002872
                 290,            0.027798,            0.019612,          0.00065741,             0.97471,             0.97994,             0.99092,             0.73837,            0.020681,           0.0061221,          0.00013083,           0.0028472,           0.0028472,           0.0028472
                 291,             0.02794,            0.019343,          0.00064334,             0.97349,             0.98042,             0.99084,             0.73995,            0.020622,            0.006104,          0.00012672,           0.0028225,           0.0028225,           0.0028225
                 292,            0.027912,            0.019261,           0.0006244,             0.97368,             0.98272,             0.99235,             0.74059,            0.020598,           0.0061038,          0.00012637,           0.0027977,           0.0027977,           0.0027977
                 293,            0.027987,            0.019327,          0.00069546,             0.97591,             0.98102,             0.99215,                0.74,            0.020537,           0.0061017,          0.00012637,            0.002773,            0.002773,            0.002773
                 294,            0.027853,            0.019205,          0.00066572,             0.97607,             0.97874,              0.9922,             0.73912,            0.020678,           0.0061126,          0.00012755,           0.0027482,           0.0027482,           0.0027482
                 295,            0.027967,            0.019405,          0.00069391,             0.97584,             0.98188,             0.99238,             0.73956,            0.020701,           0.0060989,          0.00012979,           0.0027235,           0.0027235,           0.0027235
                 296,            0.027993,            0.019582,          0.00089861,             0.97743,             0.98043,             0.99214,             0.73619,            0.020793,           0.0061181,          0.00012639,           0.0026987,           0.0026987,           0.0026987
                 297,            0.027784,            0.019165,          0.00060279,             0.98004,             0.97784,              0.9923,             0.74256,             0.02067,           0.0060533,           0.0001277,            0.002674,            0.002674,            0.002674
                 298,            0.027744,            0.019109,          0.00080632,              0.9773,             0.98151,             0.99213,             0.74357,            0.020649,           0.0060373,          0.00013266,           0.0026492,           0.0026492,           0.0026492
                 299,              0.0282,            0.019015,          0.00073406,             0.97974,             0.97475,             0.99234,             0.74188,            0.020804,           0.0060613,          0.00013142,           0.0026245,           0.0026245,           0.0026245
                 300,             0.02769,            0.019226,          0.00061203,             0.98136,             0.97593,              0.9924,             0.74268,            0.020624,           0.0060271,           0.0001222,           0.0025997,           0.0025997,           0.0025997
                 301,             0.02746,            0.018909,          0.00057103,             0.98033,             0.97978,             0.99201,              0.7409,            0.020676,           0.0060694,          0.00012057,            0.002575,            0.002575,            0.002575
                 302,            0.027719,            0.019076,          0.00061858,             0.97716,             0.97697,             0.99199,             0.74224,            0.020557,           0.0060421,          0.00011738,           0.0025503,           0.0025503,           0.0025503
                 303,            0.027231,            0.018916,          0.00062256,             0.97983,             0.97514,             0.99216,              0.7482,            0.020416,           0.0060098,          0.00012092,           0.0025255,           0.0025255,           0.0025255
                 304,            0.027518,            0.018928,          0.00067725,             0.97933,             0.97593,             0.99224,             0.75092,            0.020258,           0.0059876,          0.00012797,           0.0025008,           0.0025008,           0.0025008
                 305,            0.027669,            0.018957,          0.00065019,             0.97995,             0.97389,             0.99229,             0.75243,            0.020321,           0.0060023,          0.00014034,            0.002476,            0.002476,            0.002476
                 306,            0.027661,            0.018857,           0.0005974,             0.97749,             0.97849,             0.99225,             0.74652,            0.020356,           0.0060168,          0.00013896,           0.0024513,           0.0024513,           0.0024513
                 307,            0.027554,            0.019321,          0.00076534,             0.97767,             0.97882,             0.99209,             0.74965,            0.020245,           0.0059927,          0.00013328,           0.0024265,           0.0024265,           0.0024265
                 308,            0.027288,            0.019014,          0.00069087,             0.97236,             0.97897,             0.99205,             0.74702,            0.020286,           0.0060186,          0.00012858,           0.0024018,           0.0024018,           0.0024018
                 309,            0.027324,            0.018766,          0.00068555,             0.97984,             0.97671,             0.99213,             0.74966,            0.020097,           0.0059632,          0.00012585,            0.002377,            0.002377,            0.002377
                 310,            0.027478,            0.019086,          0.00064816,             0.97964,             0.97942,             0.99236,             0.75254,            0.020003,           0.0059279,          0.00012099,           0.0023523,           0.0023523,           0.0023523
                 311,            0.027293,            0.019016,          0.00057851,             0.97878,             0.98195,             0.99237,             0.75335,            0.020083,           0.0059182,          0.00011729,           0.0023275,           0.0023275,           0.0023275
                 312,            0.027387,            0.018583,          0.00057466,             0.98021,             0.98319,             0.99218,             0.75284,            0.020081,           0.0059128,          0.00011555,           0.0023028,           0.0023028,           0.0023028
                 313,            0.027547,            0.019085,          0.00060728,             0.97569,             0.98562,             0.99231,             0.75135,            0.020095,           0.0059176,          0.00011759,            0.002278,            0.002278,            0.002278
                 314,            0.027018,            0.018751,          0.00052095,             0.97678,             0.98733,             0.99236,             0.75102,            0.020184,           0.0059298,          0.00011154,           0.0022533,           0.0022533,           0.0022533
                 315,            0.027101,            0.018651,          0.00054236,             0.97663,             0.98354,             0.99205,              0.7463,            0.020238,           0.0059596,          0.00011075,           0.0022285,           0.0022285,           0.0022285
                 316,            0.027274,            0.018698,          0.00066468,             0.97236,             0.98684,             0.99212,             0.75057,            0.020038,           0.0059348,          0.00011063,           0.0022038,           0.0022038,           0.0022038
                 317,            0.026894,            0.018392,          0.00063129,             0.97335,             0.98783,             0.99227,               0.752,            0.020009,           0.0059316,          0.00011356,            0.002179,            0.002179,            0.002179
